brand,os,ram,harddisksize,harddisktype,output
apple,Linux,2,512,Hardisk,Apple-AW1191
apple,Linux,2,512,solid state device,Apple-AW1192
apple,Linux,2,750,HDD,Apple-AW1193
apple,Linux,2,750,SSD,Apple-AW1194
apple,Linux,2,750,Hardisk,Apple-AW1195
apple,Linux,2,750,solid state device,Apple-AW1196
apple,Linux,2,1024,HDD,Apple-AW1197
apple,Linux,2,1024,SSD,Apple-AW1198
apple,Linux,2,1024,Hardisk,Apple-AW1199
apple,Linux,2,1024,solid state device,Apple-AW1200
apple,Linux,2,1TB,HDD,Apple-AW1201
apple,Linux,2,1TB,SSD,Apple-AW1202
apple,Linux,2,1TB,Hardisk,Apple-AW1203
apple,Linux,2,1TB,solid state device,Apple-AW1204
apple,Linux,4,128,HDD,Apple-AW1205
apple,Linux,4,128,SSD,Apple-AW1206
apple,Linux,4,128,Hardisk,Apple-AW1207
apple,Linux,4,128,solid state device,Apple-AW1208
apple,Linux,4,256,HDD,Apple-AW1209
apple,Linux,4,256,SSD,Apple-AW1210
apple,Linux,4,256,Hardisk,Apple-AW1211
apple,Linux,4,256,solid state device,Apple-AW1212
apple,Linux,4,500,HDD,Apple-AW1213
apple,Linux,4,500,SSD,Apple-AW1214
apple,Linux,4,500,Hardisk,Apple-AW1215
apple,Linux,4,500,solid state device,Apple-AW1216
apple,Linux,4,512,HDD,Apple-AW1217
apple,Linux,4,512,SSD,Apple-AW1218
apple,Linux,4,512,Hardisk,Apple-AW1219
apple,Linux,4,512,solid state device,Apple-AW1220
apple,Linux,4,750,HDD,Apple-AW1221
apple,Linux,4,750,SSD,Apple-AW1222
apple,Linux,4,750,Hardisk,Apple-AW1223
apple,Linux,4,750,solid state device,Apple-AW1224
apple,Linux,4,1024,HDD,Apple-AW1225
apple,Linux,4,1024,SSD,Apple-AW1226
apple,Linux,4,1024,Hardisk,Apple-AW1227
apple,Linux,4,1024,solid state device,Apple-AW1228
apple,Linux,4,1TB,HDD,Apple-AW1229
apple,Linux,4,1TB,SSD,Apple-AW1230
apple,Linux,4,1TB,Hardisk,Apple-AW1231
apple,Linux,4,1TB,solid state device,Apple-AW1232
apple,Linux,6,128,HDD,Apple-AW1233
apple,Linux,6,128,SSD,Apple-AW1234
apple,Linux,6,128,Hardisk,Apple-AW1235
apple,Linux,6,128,solid state device,Apple-AW1236
apple,Linux,6,256,HDD,Apple-AW1237
apple,Linux,6,256,SSD,Apple-AW1238
apple,Linux,6,256,Hardisk,Apple-AW1239
apple,Linux,6,256,solid state device,Apple-AW1240
apple,Linux,6,500,HDD,Apple-AW1241
apple,Linux,6,500,SSD,Apple-AW1242
apple,Linux,6,500,Hardisk,Apple-AW1243
apple,Linux,6,500,solid state device,Apple-AW1244
apple,Linux,6,512,HDD,Apple-AW1245
apple,Linux,6,512,SSD,Apple-AW1246
apple,Linux,6,512,Hardisk,Apple-AW1247
apple,Linux,6,512,solid state device,Apple-AW1248
apple,Linux,6,750,HDD,Apple-AW1249
apple,Linux,6,750,SSD,Apple-AW1250
apple,Linux,6,750,Hardisk,Apple-AW1251
apple,Linux,6,750,solid state device,Apple-AW1252
apple,Linux,6,1024,HDD,Apple-AW1253
apple,Linux,6,1024,SSD,Apple-AW1254
apple,Linux,6,1024,Hardisk,Apple-AW1255
apple,Linux,6,1024,solid state device,Apple-AW1256
apple,Linux,6,1TB,HDD,Apple-AW1257
apple,Linux,6,1TB,SSD,Apple-AW1258
apple,Linux,6,1TB,Hardisk,Apple-AW1259
apple,Linux,6,1TB,solid state device,Apple-AW1260
apple,Linux,8,128,HDD,Apple-AW1261
apple,Linux,8,128,SSD,Apple-AW1262
apple,Linux,8,128,Hardisk,Apple-AW1263
apple,Linux,8,128,solid state device,Apple-AW1264
apple,Linux,8,256,HDD,Apple-AW1265
apple,Linux,8,256,SSD,Apple-AW1266
apple,Linux,8,256,Hardisk,Apple-AW1267
apple,Linux,8,256,solid state device,Apple-AW1268
apple,Linux,8,500,HDD,Apple-AW1269
apple,Linux,8,500,SSD,Apple-AW1270
apple,Linux,8,500,Hardisk,Apple-AW1271
apple,Linux,8,500,solid state device,Apple-AW1272
apple,Linux,8,512,HDD,Apple-AW1273
apple,Linux,8,512,SSD,Apple-AW1274
apple,Linux,8,512,Hardisk,Apple-AW1275
apple,Linux,8,512,solid state device,Apple-AW1276
apple,Linux,8,750,HDD,Apple-AW1277
apple,Linux,8,750,SSD,Apple-AW1278
apple,Linux,8,750,Hardisk,Apple-AW1279
apple,Linux,8,750,solid state device,Apple-AW1280
apple,Linux,8,1024,HDD,Apple-AW1281
apple,Linux,8,1024,SSD,Apple-AW1282
apple,Linux,8,1024,Hardisk,Apple-AW1283
apple,Linux,8,1024,solid state device,Apple-AW1284
apple,Linux,8,1TB,HDD,Apple-AW1285
apple,Linux,8,1TB,SSD,Apple-AW1286
apple,Linux,8,1TB,Hardisk,Apple-AW1287
apple,Linux,8,1TB,solid state device,Apple-AW1288
apple,Linux,12,128,HDD,Apple-AW1289
apple,Linux,12,128,SSD,Apple-AW1290
apple,Linux,12,128,Hardisk,Apple-AW1291
apple,Linux,12,128,solid state device,Apple-AW1292
apple,Linux,12,256,HDD,Apple-AW1293
apple,Linux,12,256,SSD,Apple-AW1294
apple,Linux,12,256,Hardisk,Apple-AW1295
apple,Linux,12,256,solid state device,Apple-AW1296
apple,Linux,12,500,HDD,Apple-AW1297
apple,Linux,12,500,SSD,Apple-AW1298
apple,Linux,12,500,Hardisk,Apple-AW1299
apple,Linux,12,500,solid state device,Apple-AW1300
apple,Linux,12,512,HDD,Apple-AW1301
apple,Linux,12,512,SSD,Apple-AW1302
apple,Linux,12,512,Hardisk,Apple-AW1303
apple,Linux,12,512,solid state device,Apple-AW1304
apple,Linux,12,750,HDD,Apple-AW1305
apple,Linux,12,750,SSD,Apple-AW1306
apple,Linux,12,750,Hardisk,Apple-AW1307
apple,Linux,12,750,solid state device,Apple-AW1308
apple,Linux,12,1024,HDD,Apple-AW1309
apple,Linux,12,1024,SSD,Apple-AW1310
apple,Linux,12,1024,Hardisk,Apple-AW1311
apple,Linux,12,1024,solid state device,Apple-AW1312
apple,Linux,12,1TB,HDD,Apple-AW1313
apple,Linux,12,1TB,SSD,Apple-AW1314
apple,Linux,12,1TB,Hardisk,Apple-AW1315
apple,Linux,12,1TB,solid state device,Apple-AW1316
apple,Linux,16,128,HDD,Apple-AW1317
apple,Linux,16,128,SSD,Apple-AW1318
apple,Linux,16,128,Hardisk,Apple-AW1319
apple,Linux,16,128,solid state device,Apple-AW1320
apple,Linux,16,256,HDD,Apple-AW1321
apple,Linux,16,256,SSD,Apple-AW1322
apple,Linux,16,256,Hardisk,Apple-AW1323
apple,Linux,16,256,solid state device,Apple-AW1324
apple,Linux,16,500,HDD,Apple-AW1325
apple,Linux,16,500,SSD,Apple-AW1326
apple,Linux,16,500,Hardisk,Apple-AW1327
apple,Linux,16,500,solid state device,Apple-AW1328
apple,Linux,16,512,HDD,Apple-AW1329
apple,Linux,16,512,SSD,Apple-AW1330
apple,Linux,16,512,Hardisk,Apple-AW1331
apple,Linux,16,512,solid state device,Apple-AW1332
apple,Linux,16,750,HDD,Apple-AW1333
apple,Linux,16,750,SSD,Apple-AW1334
apple,Linux,16,750,Hardisk,Apple-AW1335
apple,Linux,16,750,solid state device,Apple-AW1336
apple,Linux,16,1024,HDD,Apple-AW1337
apple,Linux,16,1024,SSD,Apple-AW1338
apple,Linux,16,1024,Hardisk,Apple-AW1339
apple,Linux,16,1024,solid state device,Apple-AW1340
apple,Linux,16,1TB,HDD,Apple-AW1341
apple,Linux,16,1TB,SSD,Apple-AW1342
apple,Linux,16,1TB,Hardisk,Apple-AW1343
apple,Linux,16,1TB,solid state device,Apple-AW1344
apple,redhat,2,128,HDD,Apple-AW1345
apple,redhat,2,128,SSD,Apple-AW1346
apple,redhat,2,128,Hardisk,Apple-AW1347
apple,redhat,2,128,solid state device,Apple-AW1348
apple,redhat,2,256,HDD,Apple-AW1349
apple,redhat,2,256,SSD,Apple-AW1350
apple,redhat,2,256,Hardisk,Apple-AW1351
apple,redhat,2,256,solid state device,Apple-AW1352
apple,redhat,2,500,HDD,Apple-AW1353
apple,redhat,2,500,SSD,Apple-AW1354
apple,redhat,2,500,Hardisk,Apple-AW1355
apple,redhat,2,500,solid state device,Apple-AW1356
apple,redhat,2,512,HDD,Apple-AW1357
apple,redhat,2,512,SSD,Apple-AW1358
apple,redhat,2,512,Hardisk,Apple-AW1359
apple,redhat,2,512,solid state device,Apple-AW1360
apple,redhat,2,750,HDD,Apple-AW1361
apple,redhat,2,750,SSD,Apple-AW1362
apple,redhat,2,750,Hardisk,Apple-AW1363
apple,redhat,2,750,solid state device,Apple-AW1364
apple,redhat,2,1024,HDD,Apple-AW1365
apple,redhat,2,1024,SSD,Apple-AW1366
apple,redhat,2,1024,Hardisk,Apple-AW1367
apple,redhat,2,1024,solid state device,Apple-AW1368
apple,redhat,2,1TB,HDD,Apple-AW1369
apple,redhat,2,1TB,SSD,Apple-AW1370
apple,redhat,2,1TB,Hardisk,Apple-AW1371
apple,redhat,2,1TB,solid state device,Apple-AW1372
apple,redhat,4,128,HDD,Apple-AW1373
apple,redhat,4,128,SSD,Apple-AW1374
apple,redhat,4,128,Hardisk,Apple-AW1375
apple,redhat,4,128,solid state device,Apple-AW1376
apple,redhat,4,256,HDD,Apple-AW1377
apple,redhat,4,256,SSD,Apple-AW1378
apple,redhat,4,256,Hardisk,Apple-AW1379
apple,redhat,4,256,solid state device,Apple-AW1380
apple,redhat,4,500,HDD,Apple-AW1381
apple,redhat,4,500,SSD,Apple-AW1382
apple,redhat,4,500,Hardisk,Apple-AW1383
apple,redhat,4,500,solid state device,Apple-AW1384
apple,redhat,4,512,HDD,Apple-AW1385
apple,redhat,4,512,SSD,Apple-AW1386
apple,redhat,4,512,Hardisk,Apple-AW1387
apple,redhat,4,512,solid state device,Apple-AW1388
apple,redhat,4,750,HDD,Apple-AW1389
apple,redhat,4,750,SSD,Apple-AW1390
apple,redhat,4,750,Hardisk,Apple-AW1391
apple,redhat,4,750,solid state device,Apple-AW1392
apple,redhat,4,1024,HDD,Apple-AW1393
apple,redhat,4,1024,SSD,Apple-AW1394
apple,redhat,4,1024,Hardisk,Apple-AW1395
apple,redhat,4,1024,solid state device,Apple-AW1396
apple,redhat,4,1TB,HDD,Apple-AW1397
apple,redhat,4,1TB,SSD,Apple-AW1398
apple,redhat,4,1TB,Hardisk,Apple-AW1399
apple,redhat,4,1TB,solid state device,Apple-AW1400
apple,redhat,6,128,HDD,Apple-AW1401
apple,redhat,6,128,SSD,Apple-AW1402
apple,redhat,6,128,Hardisk,Apple-AW1403
apple,redhat,6,128,solid state device,Apple-AW1404
apple,redhat,6,256,HDD,Apple-AW1405
apple,redhat,6,256,SSD,Apple-AW1406
apple,redhat,6,256,Hardisk,Apple-AW1407
apple,redhat,6,256,solid state device,Apple-AW1408
apple,redhat,6,500,HDD,Apple-AW1409
apple,redhat,6,500,SSD,Apple-AW1410
apple,redhat,6,500,Hardisk,Apple-AW1411
apple,redhat,6,500,solid state device,Apple-AW1412
apple,redhat,6,512,HDD,Apple-AW1413
apple,redhat,6,512,SSD,Apple-AW1414
apple,redhat,6,512,Hardisk,Apple-AW1415
apple,redhat,6,512,solid state device,Apple-AW1416
apple,redhat,6,750,HDD,Apple-AW1417
apple,redhat,6,750,SSD,Apple-AW1418
apple,redhat,6,750,Hardisk,Apple-AW1419
apple,redhat,6,750,solid state device,Apple-AW1420
apple,redhat,6,1024,HDD,Apple-AW1421
apple,redhat,6,1024,SSD,Apple-AW1422
apple,redhat,6,1024,Hardisk,Apple-AW1423
apple,redhat,6,1024,solid state device,Apple-AW1424
apple,redhat,6,1TB,HDD,Apple-AW1425
apple,redhat,6,1TB,SSD,Apple-AW1426
apple,redhat,6,1TB,Hardisk,Apple-AW1427
apple,redhat,6,1TB,solid state device,Apple-AW1428
apple,redhat,8,128,HDD,Apple-AW1429
apple,redhat,8,128,SSD,Apple-AW1430
apple,redhat,8,128,Hardisk,Apple-AW1431
apple,redhat,8,128,solid state device,Apple-AW1432
apple,redhat,8,256,HDD,Apple-AW1433
apple,redhat,8,256,SSD,Apple-AW1434
apple,redhat,8,256,Hardisk,Apple-AW1435
apple,redhat,8,256,solid state device,Apple-AW1436
apple,redhat,8,500,HDD,Apple-AW1437
apple,redhat,8,500,SSD,Apple-AW1438
apple,redhat,8,500,Hardisk,Apple-AW1439
apple,redhat,8,500,solid state device,Apple-AW1440
apple,redhat,8,512,HDD,Apple-AW1441
apple,redhat,8,512,SSD,Apple-AW1442
apple,redhat,8,512,Hardisk,Apple-AW1443
apple,redhat,8,512,solid state device,Apple-AW1444
apple,redhat,8,750,HDD,Apple-AW1445
apple,redhat,8,750,SSD,Apple-AW1446
apple,redhat,8,750,Hardisk,Apple-AW1447
apple,redhat,8,750,solid state device,Apple-AW1448
apple,redhat,8,1024,HDD,Apple-AW1449
apple,redhat,8,1024,SSD,Apple-AW1450
apple,redhat,8,1024,Hardisk,Apple-AW1451
apple,redhat,8,1024,solid state device,Apple-AW1452
apple,redhat,8,1TB,HDD,Apple-AW1453
apple,redhat,8,1TB,SSD,Apple-AW1454
apple,redhat,8,1TB,Hardisk,Apple-AW1455
apple,redhat,8,1TB,solid state device,Apple-AW1456
apple,redhat,12,128,HDD,Apple-AW1457
apple,redhat,12,128,SSD,Apple-AW1458
apple,redhat,12,128,Hardisk,Apple-AW1459
apple,redhat,12,128,solid state device,Apple-AW1460
apple,redhat,12,256,HDD,Apple-AW1461
apple,redhat,12,256,SSD,Apple-AW1462
apple,redhat,12,256,Hardisk,Apple-AW1463
apple,redhat,12,256,solid state device,Apple-AW1464
apple,redhat,12,500,HDD,Apple-AW1465
apple,redhat,12,500,SSD,Apple-AW1466
apple,redhat,12,500,Hardisk,Apple-AW1467
apple,redhat,12,500,solid state device,Apple-AW1468
apple,redhat,12,512,HDD,Apple-AW1469
apple,redhat,12,512,SSD,Apple-AW1470
apple,redhat,12,512,Hardisk,Apple-AW1471
apple,redhat,12,512,solid state device,Apple-AW1472
apple,redhat,12,750,HDD,Apple-AW1473
apple,redhat,12,750,SSD,Apple-AW1474
apple,redhat,12,750,Hardisk,Apple-AW1475
apple,redhat,12,750,solid state device,Apple-AW1476
apple,redhat,12,1024,HDD,Apple-AW1477
apple,redhat,12,1024,SSD,Apple-AW1478
apple,redhat,12,1024,Hardisk,Apple-AW1479
apple,redhat,12,1024,solid state device,Apple-AW1480
apple,redhat,12,1TB,HDD,Apple-AW1481
apple,redhat,12,1TB,SSD,Apple-AW1482
apple,redhat,12,1TB,Hardisk,Apple-AW1483
apple,redhat,12,1TB,solid state device,Apple-AW1484
apple,redhat,16,128,HDD,Apple-AW1485
apple,redhat,16,128,SSD,Apple-AW1486
apple,redhat,16,128,Hardisk,Apple-AW1487
apple,redhat,16,128,solid state device,Apple-AW1488
apple,redhat,16,256,HDD,Apple-AW1489
apple,redhat,16,256,SSD,Apple-AW1490
apple,redhat,16,256,Hardisk,Apple-AW1491
apple,redhat,16,256,solid state device,Apple-AW1492
apple,redhat,16,500,HDD,Apple-AW1493
apple,redhat,16,500,SSD,Apple-AW1494
apple,redhat,16,500,Hardisk,Apple-AW1495
apple,redhat,16,500,solid state device,Apple-AW1496
apple,redhat,16,512,HDD,Apple-AW1497
apple,redhat,16,512,SSD,Apple-AW1498
apple,redhat,16,512,Hardisk,Apple-AW1499
apple,redhat,16,512,solid state device,Apple-AW1500
apple,redhat,16,750,HDD,Apple-AW1501
apple,redhat,16,750,SSD,Apple-AW1502
apple,redhat,16,750,Hardisk,Apple-AW1503
apple,redhat,16,750,solid state device,Apple-AW1504
apple,redhat,16,1024,HDD,Apple-AW1505
apple,redhat,16,1024,SSD,Apple-AW1506
apple,redhat,16,1024,Hardisk,Apple-AW1507
apple,redhat,16,1024,solid state device,Apple-AW1508
apple,redhat,16,1TB,HDD,Apple-AW1509
apple,redhat,16,1TB,SSD,Apple-AW1510
apple,redhat,16,1TB,Hardisk,Apple-AW1511
apple,redhat,16,1TB,solid state device,Apple-AW1512
apple,red hat,2,128,HDD,Apple-AW1513
apple,red hat,2,128,SSD,Apple-AW1514
apple,red hat,2,128,Hardisk,Apple-AW1515
apple,red hat,2,128,solid state device,Apple-AW1516
apple,red hat,2,256,HDD,Apple-AW1517
apple,red hat,2,256,SSD,Apple-AW1518
apple,red hat,2,256,Hardisk,Apple-AW1519
apple,red hat,2,256,solid state device,Apple-AW1520
apple,red hat,2,500,HDD,Apple-AW1521
apple,red hat,2,500,SSD,Apple-AW1522
apple,red hat,2,500,Hardisk,Apple-AW1523
apple,red hat,2,500,solid state device,Apple-AW1524
apple,red hat,2,512,HDD,Apple-AW1525
apple,red hat,2,512,SSD,Apple-AW1526
apple,red hat,2,512,Hardisk,Apple-AW1527
apple,red hat,2,512,solid state device,Apple-AW1528
apple,red hat,2,750,HDD,Apple-AW1529
apple,red hat,2,750,SSD,Apple-AW1530
apple,red hat,2,750,Hardisk,Apple-AW1531
apple,red hat,2,750,solid state device,Apple-AW1532
apple,red hat,2,1024,HDD,Apple-AW1533
apple,red hat,2,1024,SSD,Apple-AW1534
apple,red hat,2,1024,Hardisk,Apple-AW1535
apple,red hat,2,1024,solid state device,Apple-AW1536
apple,red hat,2,1TB,HDD,Apple-AW1537
apple,red hat,2,1TB,SSD,Apple-AW1538
apple,red hat,2,1TB,Hardisk,Apple-AW1539
apple,red hat,2,1TB,solid state device,Apple-AW1540
apple,red hat,4,128,HDD,Apple-AW1541
apple,red hat,4,128,SSD,Apple-AW1542
apple,red hat,4,128,Hardisk,Apple-AW1543
apple,red hat,4,128,solid state device,Apple-AW1544
apple,red hat,4,256,HDD,Apple-AW1545
apple,red hat,4,256,SSD,Apple-AW1546
apple,red hat,4,256,Hardisk,Apple-AW1547
apple,red hat,4,256,solid state device,Apple-AW1548
apple,red hat,4,500,HDD,Apple-AW1549
apple,red hat,4,500,SSD,Apple-AW1550
apple,red hat,4,500,Hardisk,Apple-AW1551
apple,red hat,4,500,solid state device,Apple-AW1552
apple,red hat,4,512,HDD,Apple-AW1553
apple,red hat,4,512,SSD,Apple-AW1554
apple,red hat,4,512,Hardisk,Apple-AW1555
apple,red hat,4,512,solid state device,Apple-AW1556
apple,red hat,4,750,HDD,Apple-AW1557
apple,red hat,4,750,SSD,Apple-AW1558
apple,red hat,4,750,Hardisk,Apple-AW1559
apple,red hat,4,750,solid state device,Apple-AW1560
apple,red hat,4,1024,HDD,Apple-AW1561
apple,red hat,4,1024,SSD,Apple-AW1562
apple,red hat,4,1024,Hardisk,Apple-AW1563
apple,red hat,4,1024,solid state device,Apple-AW1564
apple,red hat,4,1TB,HDD,Apple-AW1565
apple,red hat,4,1TB,SSD,Apple-AW1566
apple,red hat,4,1TB,Hardisk,Apple-AW1567
apple,red hat,4,1TB,solid state device,Apple-AW1568
apple,red hat,6,128,HDD,Apple-AW1569
apple,red hat,6,128,SSD,Apple-AW1570
apple,red hat,6,128,Hardisk,Apple-AW1571
apple,red hat,6,128,solid state device,Apple-AW1572
apple,red hat,6,256,HDD,Apple-AW1573
apple,red hat,6,256,SSD,Apple-AW1574
apple,red hat,6,256,Hardisk,Apple-AW1575
apple,red hat,6,256,solid state device,Apple-AW1576
apple,red hat,6,500,HDD,Apple-AW1577
apple,red hat,6,500,SSD,Apple-AW1578
apple,red hat,6,500,Hardisk,Apple-AW1579
apple,red hat,6,500,solid state device,Apple-AW1580
apple,red hat,6,512,HDD,Apple-AW1581
apple,red hat,6,512,SSD,Apple-AW1582
apple,red hat,6,512,Hardisk,Apple-AW1583
apple,red hat,6,512,solid state device,Apple-AW1584
apple,red hat,6,750,HDD,Apple-AW1585
apple,red hat,6,750,SSD,Apple-AW1586
apple,red hat,6,750,Hardisk,Apple-AW1587
apple,red hat,6,750,solid state device,Apple-AW1588
apple,red hat,6,1024,HDD,Apple-AW1589
apple,red hat,6,1024,SSD,Apple-AW1590
apple,red hat,6,1024,Hardisk,Apple-AW1591
apple,red hat,6,1024,solid state device,Apple-AW1592
apple,red hat,6,1TB,HDD,Apple-AW1593
apple,red hat,6,1TB,SSD,Apple-AW1594
apple,red hat,6,1TB,Hardisk,Apple-AW1595
apple,red hat,6,1TB,solid state device,Apple-AW1596
apple,red hat,8,128,HDD,Apple-AW1597
apple,red hat,8,128,SSD,Apple-AW1598
apple,red hat,8,128,Hardisk,Apple-AW1599
apple,red hat,8,128,solid state device,Apple-AW1600
apple,red hat,8,256,HDD,Apple-AW1601
apple,red hat,8,256,SSD,Apple-AW1602
apple,red hat,8,256,Hardisk,Apple-AW1603
apple,red hat,8,256,solid state device,Apple-AW1604
apple,red hat,8,500,HDD,Apple-AW1605
apple,red hat,8,500,SSD,Apple-AW1606
apple,red hat,8,500,Hardisk,Apple-AW1607
apple,red hat,8,500,solid state device,Apple-AW1608
apple,red hat,8,512,HDD,Apple-AW1609
apple,red hat,8,512,SSD,Apple-AW1610
apple,red hat,8,512,Hardisk,Apple-AW1611
apple,red hat,8,512,solid state device,Apple-AW1612
apple,red hat,8,750,HDD,Apple-AW1613
apple,red hat,8,750,SSD,Apple-AW1614
apple,red hat,8,750,Hardisk,Apple-AW1615
apple,red hat,8,750,solid state device,Apple-AW1616
apple,red hat,8,1024,HDD,Apple-AW1617
apple,red hat,8,1024,SSD,Apple-AW1618
apple,red hat,8,1024,Hardisk,Apple-AW1619
apple,red hat,8,1024,solid state device,Apple-AW1620
apple,red hat,8,1TB,HDD,Apple-AW1621
apple,red hat,8,1TB,SSD,Apple-AW1622
apple,red hat,8,1TB,Hardisk,Apple-AW1623
apple,red hat,8,1TB,solid state device,Apple-AW1624
apple,red hat,12,128,HDD,Apple-AW1625
apple,red hat,12,128,SSD,Apple-AW1626
apple,red hat,12,128,Hardisk,Apple-AW1627
apple,red hat,12,128,solid state device,Apple-AW1628
apple,red hat,12,256,HDD,Apple-AW1629
apple,red hat,12,256,SSD,Apple-AW1630
apple,red hat,12,256,Hardisk,Apple-AW1631
apple,red hat,12,256,solid state device,Apple-AW1632
apple,red hat,12,500,HDD,Apple-AW1633
apple,red hat,12,500,SSD,Apple-AW1634
apple,red hat,12,500,Hardisk,Apple-AW1635
apple,red hat,12,500,solid state device,Apple-AW1636
apple,red hat,12,512,HDD,Apple-AW1637
apple,red hat,12,512,SSD,Apple-AW1638
apple,red hat,12,512,Hardisk,Apple-AW1639
apple,red hat,12,512,solid state device,Apple-AW1640
apple,red hat,12,750,HDD,Apple-AW1641
apple,red hat,12,750,SSD,Apple-AW1642
apple,red hat,12,750,Hardisk,Apple-AW1643
apple,red hat,12,750,solid state device,Apple-AW1644
apple,red hat,12,1024,HDD,Apple-AW1645
apple,red hat,12,1024,SSD,Apple-AW1646
apple,red hat,12,1024,Hardisk,Apple-AW1647
apple,red hat,12,1024,solid state device,Apple-AW1648
apple,red hat,12,1TB,HDD,Apple-AW1649
apple,red hat,12,1TB,SSD,Apple-AW1650
apple,red hat,12,1TB,Hardisk,Apple-AW1651
apple,red hat,12,1TB,solid state device,Apple-AW1652
apple,red hat,16,128,HDD,Apple-AW1653
apple,red hat,16,128,SSD,Apple-AW1654
apple,red hat,16,128,Hardisk,Apple-AW1655
apple,red hat,16,128,solid state device,Apple-AW1656
apple,red hat,16,256,HDD,Apple-AW1657
apple,red hat,16,256,SSD,Apple-AW1658
apple,red hat,16,256,Hardisk,Apple-AW1659
apple,red hat,16,256,solid state device,Apple-AW1660
apple,red hat,16,500,HDD,Apple-AW1661
apple,red hat,16,500,SSD,Apple-AW1662
apple,red hat,16,500,Hardisk,Apple-AW1663
apple,red hat,16,500,solid state device,Apple-AW1664
apple,red hat,16,512,HDD,Apple-AW1665
apple,red hat,16,512,SSD,Apple-AW1666
apple,red hat,16,512,Hardisk,Apple-AW1667
apple,red hat,16,512,solid state device,Apple-AW1668
apple,red hat,16,750,HDD,Apple-AW1669
apple,red hat,16,750,SSD,Apple-AW1670
apple,red hat,16,750,Hardisk,Apple-AW1671
apple,red hat,16,750,solid state device,Apple-AW1672
apple,red hat,16,1024,HDD,Apple-AW1673
apple,red hat,16,1024,SSD,Apple-AW1674
apple,red hat,16,1024,Hardisk,Apple-AW1675
apple,red hat,16,1024,solid state device,Apple-AW1676
apple,red hat,16,1TB,HDD,Apple-AW1677
apple,red hat,16,1TB,SSD,Apple-AW1678
apple,red hat,16,1TB,Hardisk,Apple-AW1679
apple,red hat,16,1TB,solid state device,Apple-AW1680
apple,debian,2,128,HDD,Apple-AW1681
apple,debian,2,128,SSD,Apple-AW1682
apple,debian,2,128,Hardisk,Apple-AW1683
apple,debian,2,128,solid state device,Apple-AW1684
apple,debian,2,256,HDD,Apple-AW1685
apple,debian,2,256,SSD,Apple-AW1686
apple,debian,2,256,Hardisk,Apple-AW1687
apple,debian,2,256,solid state device,Apple-AW1688
apple,debian,2,500,HDD,Apple-AW1689
apple,debian,2,500,SSD,Apple-AW1690
apple,debian,2,500,Hardisk,Apple-AW1691
apple,debian,2,500,solid state device,Apple-AW1692
apple,debian,2,512,HDD,Apple-AW1693
apple,debian,2,512,SSD,Apple-AW1694
apple,debian,2,512,Hardisk,Apple-AW1695
apple,debian,2,512,solid state device,Apple-AW1696
apple,debian,2,750,HDD,Apple-AW1697
apple,debian,2,750,SSD,Apple-AW1698
apple,debian,2,750,Hardisk,Apple-AW1699
apple,debian,2,750,solid state device,Apple-AW1700
apple,debian,2,1024,HDD,Apple-AW1701
apple,debian,2,1024,SSD,Apple-AW1702
apple,debian,2,1024,Hardisk,Apple-AW1703
apple,debian,2,1024,solid state device,Apple-AW1704
apple,debian,2,1TB,HDD,Apple-AW1705
apple,debian,2,1TB,SSD,Apple-AW1706
apple,debian,2,1TB,Hardisk,Apple-AW1707
apple,debian,2,1TB,solid state device,Apple-AW1708
apple,debian,4,128,HDD,Apple-AW1709
apple,debian,4,128,SSD,Apple-AW1710
apple,debian,4,128,Hardisk,Apple-AW1711
apple,debian,4,128,solid state device,Apple-AW1712
apple,debian,4,256,HDD,Apple-AW1713
apple,debian,4,256,SSD,Apple-AW1714
apple,debian,4,256,Hardisk,Apple-AW1715
apple,debian,4,256,solid state device,Apple-AW1716
apple,debian,4,500,HDD,Apple-AW1717
apple,debian,4,500,SSD,Apple-AW1718
apple,debian,4,500,Hardisk,Apple-AW1719
apple,debian,4,500,solid state device,Apple-AW1720
apple,debian,4,512,HDD,Apple-AW1721
apple,debian,4,512,SSD,Apple-AW1722
apple,debian,4,512,Hardisk,Apple-AW1723
apple,debian,4,512,solid state device,Apple-AW1724
apple,debian,4,750,HDD,Apple-AW1725
apple,debian,4,750,SSD,Apple-AW1726
apple,debian,4,750,Hardisk,Apple-AW1727
apple,debian,4,750,solid state device,Apple-AW1728
apple,debian,4,1024,HDD,Apple-AW1729
apple,debian,4,1024,SSD,Apple-AW1730
apple,debian,4,1024,Hardisk,Apple-AW1731
apple,debian,4,1024,solid state device,Apple-AW1732
apple,debian,4,1TB,HDD,Apple-AW1733
apple,debian,4,1TB,SSD,Apple-AW1734
apple,debian,4,1TB,Hardisk,Apple-AW1735
apple,debian,4,1TB,solid state device,Apple-AW1736
apple,debian,6,128,HDD,Apple-AW1737
apple,debian,6,128,SSD,Apple-AW1738
apple,debian,6,128,Hardisk,Apple-AW1739
apple,debian,6,128,solid state device,Apple-AW1740
apple,debian,6,256,HDD,Apple-AW1741
apple,debian,6,256,SSD,Apple-AW1742
apple,debian,6,256,Hardisk,Apple-AW1743
apple,debian,6,256,solid state device,Apple-AW1744
apple,debian,6,500,HDD,Apple-AW1745
apple,debian,6,500,SSD,Apple-AW1746
apple,debian,6,500,Hardisk,Apple-AW1747
